ID,Region,Name,Category,Url
186,Bayern,Hochschule für angewandte Wissenschaften Neu-Ulm (FH),Public,www.hnu.de
187,Bayern,Technische Hochschule Nürnberg Georg Simon Ohm (FH),Public,www.th-nuernberg.de
188,Bayern,Ostbayerische Technische Hochschule Regensburg (FH),Public,www.oth-regensburg.de
189,Bayern,TH Rosenheim in Rosenheim (FH),Public,www.th-rosenheim.de
190,Bayern,H für angewandte Wissenschaften Weihenstephan-Triesdorf (FH) in Triesdorf,Public,www.hswt.de
191,Bayern,HDBW Hochschule der Bayerischen Wirtschaft für angewandte Wissenschaften in München (FH),Private,www.hdbw-hochschule.de
192,Bayern,"Hochschule für angewandtes Management, Ismaning (FH)",Private,www.fham.de
193,Bayern,Internationale Hochschule SDI München-Hochschule für angewandte Wissenschaften (FH),Private,www.sdi-muenchen.de
194,Bayern,Munich Business School München (FH),Private,www.munich-business-school.de
195,Bayern,"SRH Wilhelm Löhe Hochschule, Fürth (FH)",Private,www.srh-hochschule-fuerth.de
196,Bayern,Evang. Hochschule Nürnberg (FH),Private,www.evhn.de
197,Bayern,Katholische Stiftungshochschule München (FH),Private,www.ksh-muenchen.de
198,Berlin,Alice Salomon Hochschule Berlin (FH),Public,www.ash-berlin.eu
199,Berlin,Berliner Hochschule für Technik (FH),Public,www.bht-berlin.de
200,Berlin,H für Technik und Wirtschaft Berlin (FH),Public,www.htw-berlin.de
201,Berlin,"HWR Berlin, Fachbereich Wirtschaft (FH)",Public,www.hwr-berlin.de
202,Berlin,BSP Business and Law School - Hochschule für Management und Recht Berlin in Berlin (FH),Private,www.businessschool-berlin.de
203,Berlin,bbw Hochschule Berlin (FH),Private,www.bbw-hochschule.de
204,Berlin,Akkon Hochschule Berlin (FH),Private,www.akkon-hochschule.de
205,Berlin,"Medical School Berlin, H für Gesundheit und Medizin (FH)",Private,www.medicalschool-berlin.de
206,Berlin,Digital Business University Berlin (FH),Private,www.dbuas.de
207,Berlin,"H für Medien, Kommunikation und Wirtschaft Berlin in Berlin (FH)",Private,www.hmkw.de
208,Berlin,SRH Berlin University of Applied Sciences in Berlin (FH),Private,www.srh-berlin.de
209,Berlin,CODE University of Applied Sciences Berlin (FH),Private,code.berlin
210,Berlin,Hochschule für angewandte Pädagogik Berlin (FH),Private,www.hsap.de
211,Berlin,Berlin International University of Applied Sciences (FH),Private,www.berlin-international.de
212,Berlin,DEKRA Hochschule für Medien Berlin (FH),Private,www.dekra-hochschule.de
213,Berlin,Quadriga Hochschule Berlin (FH),Private,www.quadriga-hochschule.com
214,Berlin,Evangelische Hochschule Berlin (FH),Private,www.eh-berlin.de
215,Berlin,Katholische Hochschule für Sozialwesen Berlin (FH),Private,www.khsb-berlin.de
216,Brandenburg,Technische Hochschule Brandenburg (FH),Public,www.th-brandenburg.de
217,Brandenburg,Hochschule für nachhaltige Entwicklung Eberswalde (FH),Public,www.hnee.de
218,Brandenburg,FH Potsdam,Public,www.fh-potsdam.de
219,Brandenburg,Fachhochschule für Sport und Management Potsdam (FH),Private,www.fhsmp.de
220,Brandenburg,Technische Hochschule Wildau (FH),Public,www.th-wildau.de
221,Brandenburg,Theologische Hochschule Elstal (FH),Private,www.th-elstal.de
222,Brandenburg,Fachhochschule Clara Hoffbauer Potsdam (FH),Private,www.fhchp.de
223,Brandenburg,XU Exponential University Potsdam (FH),Private,xu-university.com
224,Brandenburg,GISMA Business School Potsdam (FH),Private,www.gisma.com
225,Bremen,H Bremen (FH),Public,www.hs-bremen.de
226,Bremen,H Bremerhaven (FH),Public,www.hs-bremerhaven.de
227,Bremen,APOLLON H der Gesundheitswirtschaft Bremen (FH),Private,www.apollon-hochschule.de
228,Hamburg,H für Angewandte Wissenschaften Hamburg (FH),Public,www.haw-hamburg.de
229,Hamburg,Europ. Fern-H Hamburg GmbH Hamburg (FH),Private,www.euro-fh.de
230,Hamburg,HFH Hamburger Fern-H (FH),Private,www.hfh-fernstudium.de
231,Hamburg,HSBA Hamburg School of Business Admin. (FH),Private,www.hsba.de
232,Hamburg,"Evang. H für Soziale Arbeit und Diakonie, Hamburg (FH)",Private,www.ev-hochschule-hh.de
233,Hamburg,Northern Business School Hamburg (FH),Private,www.nbs.de
234,Hamburg,Brand University Hamburg (FH),Private,www.brand-university.de
235,Hessen,h_da - H Darmstadt in Darmstadt (FH),Public,www.h-da.de
236,Hessen,Frankfurt University of Applied Sciences (FH),Public,www.frankfurt-university.de
237,Hessen,Hochschule Fulda (FH),Public,www.hs-fulda.de
238,Hessen,Technische Hochschule Mittelhessen (THM) in Friedberg (FH),Public,www.thm.de
239,Hessen,Hochschule RheinMain (FH) in Rüsselsheim,Public,www.hs-rm.de
240,Hessen,accadis Hochschule Bad Homburg (FH),Private,www.accadis.com
241,Hessen,"Provadis School of Intern. Management and Technology, Frankfurt a.M. (FH)",Private,www.provadis-hochschule.de
242,Hessen,UoL-University of Labour Frankfurt (FH),Private,www.university-of-labour.de
243,Hessen,DIPLOMA - FH Nordhessen in Bad Sooden-Allendorf (FH),Private,www.diploma.de
244,Hessen,"Evangelische Hochschule Darmstadt (EHD), (FH)",Private,www.eh-darmstadt.de
245,Hessen,CVJM-Hochschule Kassel (FH),Private,www.cvjm-hochschule.de
246,Mecklenburg-Vorpommern,Hochschule Neubrandenburg (FH),Public,www.hs-nb.de
247,Mecklenburg-Vorpommern,Hochschule Stralsund (FH),Public,www.hochschule-stralsund.de
248,Mecklenburg-Vorpommern,Hochschule Wismar (FH),Public,www.hs-wismar.de
249,Niedersachsen,Hochschule Braunschweig-Wolfenbüttel in Salzgitter (FH),Public,www.ostfalia.de
250,Niedersachsen,Hochschule Emden/Leer in Emden (FH),Public,www.hs-emden-leer.de
251,Niedersachsen,Hochschule Hannover (FH),Public,www.hs-hannover.de
252,Niedersachsen,"Hochschule Weserbergland (HSW), Hameln (FH)",Private,www.hsw-hameln.de
253,Niedersachsen,Hochschule Hildesheim/Holzminden/Göttingen in Göttingen (FH),Public,www.hawk.de
254,Niedersachsen,Hochschule Wilhelmshaven/Oldenburg/Elsfleth in Elsfleth (FH),Public,www.jade-hs.de
255,Niedersachsen,Hochschule Osnabrück in Osnabrück (FH),Public,www.hs-osnabrueck.de
256,Niedersachsen,"Hochschule21, Buxtehude (FH)",Private,www.hs21.de
257,Niedersachsen,FH für Interkulturelle Theologie Hermannsburg (FH),Private,www.fh-hermannsburg.de
258,Niedersachsen,Fachhochschule für die Wirtschaft Hannover (FHDW) (FH),Private,www.fhdw-hannover.de
259,Niedersachsen,FH Ottersberg (FH),Private,www.hks-ottersberg.de
260,Niedersachsen,H für Wirtschaft und Technik Vechta/Diepholz in Diepholz (FH),Private,www.phwt.de
261,Niedersachsen,Leibniz - Fachhochschule Hannover (FH),Private,www.leibniz-fh.de
262,Nordrhein-Westfalen,FH Aachen in Aachen,Public,www.fh-aachen.de
263,Nordrhein-Westfalen,FH Bielefeld in Bielefeld,Public,www.fh-bielefeld.de
264,Nordrhein-Westfalen,Hochschule Bochum (FH) in Bochum,Public,www.hochschule-bochum.de
265,Nordrhein-Westfalen,Hochschule für Gesundheit Bochum (FH),Public,www.hs-gesundheit.de
266,Nordrhein-Westfalen,H Bonn-Rhein-Sieg in Rheinbach (FH),Public,www.h-brs.de
267,Nordrhein-Westfalen,FH Dortmund,Public,www.fh-dortmund.de
268,Nordrhein-Westfalen,H Düsseldorf (FH),Public,www.hs-duesseldorf.de
269,Nordrhein-Westfalen,Westfälische H in Gelsenkirchen/Bocholt/Recklinghausen (FH) in Bocholt,Public,www.w-hs.de
270,Nordrhein-Westfalen,H Hamm-Lippstadt in Hamm (FH),Public,www.hshl.de
271,Nordrhein-Westfalen,Technische Hochschule Köln (FH) in Gummersbach,Public,www.th-koeln.de
272,Nordrhein-Westfalen,TH Ostwestfalen-Lippe in Lemgo/Detmold/Höxter in Detmold (FH),Public,www.th-owl.de
273,Nordrhein-Westfalen,FH Münster in Münster,Public,www.fh-muenster.de
274,Nordrhein-Westfalen,H Niederrhein in Krefeld (FH),Public,www.hs-niederrhein.de
275,Nordrhein-Westfalen,H Rhein-Waal in Kleve (FH),Public,www.hochschule-rhein-waal.de
276,Nordrhein-Westfalen,FH Südwestfalen in Hagen,Public,www.fh-swf.de
277,Nordrhein-Westfalen,H Ruhr-West (FH) in Bottrop,Public,www.hochschule-ruhr-west.de
278,Nordrhein-Westfalen,Fliedner Fachhochschule Düsseldorf (FH),Private,www.fliedner-fachhochschule.de
279,Nordrhein-Westfalen,"Kolping H, Köln (FH)",Private,www.kolping-hochschule.de
280,Nordrhein-Westfalen,TH Georg Agricola Bochum (FH),Private,www.thga.de
281,Nordrhein-Westfalen,EBZ Business School Bochum (FH),Private,www.ebz-business-school.de
282,Nordrhein-Westfalen,H für Finanzwirtschaft & Management Bonn (FH),Private,www.s-hochschule.de
283,Nordrhein-Westfalen,IST-Hochschule für Management Düsseldorf (FH),Private,www.ist-hochschule.de
284,Nordrhein-Westfalen,SRH Hochschule Nordrhein-Westfalen Hamm in Hamm (FH),Private,www.srh-hochschule-nrw.de
285,Nordrhein-Westfalen,"CBS International Business School, Campus Köln (FH)",Private,cbs.de
286,Nordrhein-Westfalen,Rheinische FH Köln in Köln (FH),Private,www.rfh-koeln.de
287,Nordrhein-Westfalen,FH der Wirtschaft Paderborn in Bergisch-Gladbach (FH),Private,www.fhdw.de
288,Nordrhein-Westfalen,FH der Diakonie Bielefeld-Bethel (FH),Private,www.fh-diakonie.de
289,Nordrhein-Westfalen,"Evang. Hochschule Rheinland-Westfalen-Lippe, Bochum (FH)",Private,www.evh-bochum.de
290,Nordrhein-Westfalen,Kath. Hochschule Nordrhein-Westfalen in Aachen (FH),Private,www.katho-nrw.de
291,Rheinland-Pfalz,Technische Hochschule Bingen (FH),Public,www.th-bingen.de
292,Rheinland-Pfalz,Hochschule Kaiserslautern in Kaiserslautern (FH),Public,www.hs-kl.de
293,Rheinland-Pfalz,Hochschule Koblenz (FH) in Höhr-Grenzhausen,Public,www.hs-koblenz.de
294,Rheinland-Pfalz,Hochschule für Wirtschaft und Gesellschaft Ludwigshafen (FH),Public,www.hwg-lu.de
295,Rheinland-Pfalz,Hochschule Mainz (FH),Public,www.hs-mainz.de
296,Rheinland-Pfalz,Hochschule Trier (FH) in Birkenfeld,Public,www.hochschule-trier.de
297,Rheinland-Pfalz,Hochschule Worms (FH),Public,www.hs-worms.de
298,Rheinland-Pfalz,Katholische Hochschule Mainz (FH),Private,www.kh-mz.de
299,Rheinland-Pfalz,Cusanus Hochschule für Gesellschaftsgestaltung Bernkastel-Kues (FH),Private,www.cusanus-hochschule.de
300,Saarland,H für Technik und Wirtschaft des Saarlandes Saarbrücken (FH),Public,www.htwsaar.de
301,Saarland,"Deutsche Hochschule für Prävention und Gesundheitsmanagement, Saarbrücken (FH)",Private,www.dhfpg.de
302,Sachsen,"H für Technik und Wirtschaft Dresden, Hochschule für angewandte Wissenschaften (FH)",Public,www.htw-dresden.de
303,Sachsen,"H für Technik, Wirtschaft und Kultur Leipzig, Hochschule für angewandte Wissenschaften (FH)",Public,www.htwk-leipzig.de
304,Sachsen,"H Mittweida (University of Applied Sciences), Hochschule für angewandte Wissenschaften (FH)",Public,www.hs-mittweida.de
305,Sachsen,"H Zittau/Görlitz, Hochschule für angewandte Wissenschaften (FH)",Public,www.hszg.de
306,Sachsen,"Westsächsische H Zwickau, Hochschule für angewandte Wissenschaften (FH)",Public,www.fh-zwickau.de
307,Sachsen,Evangelische Hochschule Dresden in Dresden (FH),Private,www.ehs-dresden.de
308,Sachsen,Fachhochschule Dresden (FH),Private,www.fh-dresden.eu
309,Sachsen-Anhalt,H Anhalt in Bernburg (FH),Public,www.hs-anhalt.de
310,Sachsen-Anhalt,H Magdeburg-Stendal in Magdeburg (FH),Public,www.h2.de
311,Sachsen-Anhalt,Hochschule Merseburg (FH),Public,www.hs-merseburg.de
312,Schleswig-Holstein,Hochschule Flensburg (FH),Public,www.hs-flensburg.de
313,Schleswig-Holstein,"FH Westküste, Heide",Public,www.fh-westkueste.de
314,Schleswig-Holstein,FH Kiel,Public,www.fh-kiel.de
315,Schleswig-Holstein,Technische Hochschule Lübeck (FH),Public,www.th-luebeck.de
316,Schleswig-Holstein,Hochschule der Wirtschaft (Nordakademie) Elmshorn (FH),Private,www.nordakademie.de
317,Schleswig-Holstein,FH Wedel (FH),Private,www.fh-wedel.de
318,Schleswig-Holstein,"DHSH - Duale Hochschule Schleswig-Holstein, Kiel (FH)",Private,www.dhsh.de
319,Thüringen,FH Erfurt,Public,www.fh-erfurt.de
320,Thüringen,Ernst-Abbe-Hochschule Jena (FH),Public,www.eah-jena.de
321,Thüringen,Hochschule Nordhausen (FH),Public,www.hs-nordhausen.de
322,Thüringen,Hochschule Schmalkalden (FH),Public,www.hs-schmalkalden.de
323,Thüringen,SRH FH für Gesundheit Gera (FH),Private,www.srh-gesundheitshochschule.de
324,Baden-Württemberg,FH für öffentliche Verwaltung Kehl (Verw-FH),Public,www.hs-kehl.de
325,Baden-Württemberg,Hochschule Ludwigsburg für öffentliche Verwaltung und Finanzen (Verw-FH),Public,www.hs-ludwigsburg.de
326,Baden-Württemberg,FH für Rechtspflege Schwetzingen (Verw-FH),Public,www.fh-schwetzingen.de
327,Baden-Württemberg,Staatl. H für Polizei Villingen-Schwenningen (Verw-FH),Public,www.hfpol-bw.de
328,Bayern,Hochschule für den öffentlichen Dienst in Bayern Standort Fürstenfeldbruck (Polizei) (Verw-FH),Public,www.fhvr.bayern.de
329,Brandenburg,Hochschule der Polizei Brandenburg in Oranienburg (Verw-FH),Public,hpolbb.de
330,Bremen,H für öffentliche Verwaltung Bremen (Verw-FH),Public,www.hfoev.bremen.de
331,Hamburg,Akademie der Polizei Hamburg (Verw-FH),Public,akademie-der-polizei.hamburg.de
332,Hessen,FH für Archivwesen Marburg (Verw-FH),Public,www.archivschule.de
333,Hessen,Hessische Hochschule für Finanzen und Rechtspflege Rotenburg (Verw-FH),Public,studienzentrum-rotenburg.hessen.de
334,Hessen,Hessische Hochschule für Polizei und Verwaltung Wiesbaden in Gießen (Verw-FH),Public,hoems.hessen.de
335,Mecklenburg-Vorpommern,"FH für öffentliche Verwaltung, Polizei und Rechtspflege in Güstrow (Verw-FH)",Public,www.fh-guestrow.de
336,Niedersachsen,Norddeutsche Hochschule für Rechtspflege Hildesheim (Verw-FH),Public,www.hr-nord.niedersachsen.de
337,Nordrhein-Westfalen,FH für Rechtspflege NW in Bad Münstereifel (Verw-FH),Public,www.fhr.nrw.de
338,Nordrhein-Westfalen,Hochschule für Polizei und öffentliche Verwaltung NW in Aachen (Verw-FH),Public,www.hspv.nrw.de
